account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,7428,6.349695,2020-03-27,2020-03-27,116982,130.62,6768
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,17481,5.724306,2020-03-28,2020-03-28,305382,305.62,16332
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,17624,5.698949,2020-03-29,2020-03-29,309250,346.77,16476
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,18167,6.098273,2020-03-30,2020-03-30,297904,385.95,16572
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,19403,6.173342,2020-03-31,2020-03-31,314303,390.44,18088
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,21357,6.25738,2020-04-01,2020-04-01,341309,363.9,19844
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,23609,6.401625,2020-04-02,2020-04-02,368797,374.24,22408
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,23203,6.40597,2020-04-03,2020-04-03,362209,365.99,20840
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,22172,6.222497,2020-04-04,2020-04-04,356320,373.12,20484
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,23428,5.76979,2020-04-05,2020-04-05,406046,357.58,22024
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,22152,5.75402,2020-04-06,2020-04-06,384983,355.84,20676
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,25663,5.896111,2020-04-07,2020-04-07,435253,396.49,23496
USD,3647702188635498,AOM 21Q1 Apps Modernization APJ - PO 293577,23844464609280550,Offer 4 - APJ lookalike  Conversions,23844464609300550,Offer 4 - APJ Lookalike Conversions,23844464609260550,Offer 4 - Conversions - APJ,26258,5.647768,2020-04-08,2020-04-08,464927,398.76,24024
