account_id,creative_id,ad_id,creative_name,url_link
3647702188635498,23844464615170550,23844464609280550,Watch The Online Event Replay 2020-03-27-025e96f0cbe0893d4f9cd57be0c48f2a,https://www.vmware.com/sg/app-modernization.html?src=sp_5e3b5185d0d01&cid=7012H0000021TLf
3647702188635498,23844464614040550,23844464609270550,Watch The Online Event Replay 2020-03-27-d9fcb653a188ddbe60e5da9a8ece5e58,https://www.vmware.com/sg/app-modernization.html?src=sp_5e3b5185ced75&cid=7012H0000021TLa
3647702188635498,23844419160420550,23844419157270550,Watch The Online Event Replay 2020-03-17-d5f1e7a973d2764a35d3716beae5940f,https://www.vmware.com/sg/app-modernization.html?src=sp_5e3b5185d0d01&cid=7012H0000021TLf
3647702188635498,23844419156520550,23844419155830550,Watch The Online Event Replay 2020-03-17-4e8fca616364d47244ceae2f47b26c5d,https://www.vmware.com/sg/app-modernization.html?src=sp_5e3b5185ced75&cid=7012H0000021TLa
3647702188635498,23844330003880550,23844330001630550,March 11th. Save the Date. 2020-02-26-95f8c8b8203970e9102337b01522f1a9,https://www.vmware.com/sg/app-modernization.html?src=sp_5e45df35c7575&cid=7012H0000021TLa
3647702188635498,23844330082640550,23844330081030550,March 11th. Save the Date. 2020-02-26-d09def88713de3afdadc1b337b544ac6,https://www.vmware.com/sg/app-modernization.html?src=sp_5e45df35c910e&cid=7012H0000021TLf
3647702188635498,23844330085040550,23844330083080550,March 11th. Save the Date. 2020-02-26-13cc90c501c14a3bc9036c280d53073b,https://www.vmware.com/sg/app-modernization.html?src=sp_5e45df35c7575&cid=7012H0000021TLa
3647702188635498,23844330005170550,23844330000080550,March 11th. Save the Date. 2020-02-26-acd7cd2f0c603691163c3392c950464b,https://www.vmware.com/sg/app-modernization.html?src=sp_5e45df35c910e&cid=7012H0000021TLf
3647702188635498,23844325589330550,23844325588770550,App Modernization in a Multi-Cloud World 2020-02-25-446bb6791021056c4b9a70b490236f80,https://www.vmware.com/sg/app-modernization.html?src=sp_5e45df35c7575&cid=7012H0000021TLa
3647702188635498,23844325609300550,23844325589920550,App Modernization in a Multi-Cloud World 2020-02-25-5bd6abc29d100beef6a6e9c7a0651b39,https://www.vmware.com/sg/app-modernization.html?src=sp_5e45df35c910e&cid=7012H0000021TLf
