account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,ctr,date_start,date_stop,impressions,spend,unique_clicks
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,1309,4.475826,2020-03-27,2020-03-27,29246,49.77,1183
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,5373,4.600841,2020-03-28,2020-03-28,116783,192.39,4793
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,5736,4.497272,2020-03-29,2020-03-29,127544,211.72,5148
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,5515,4.472613,2020-03-30,2020-03-30,123306,223.26,4919
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,5990,4.143522,2020-03-31,2020-03-31,144563,222.66,5438
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6902,4.393772,2020-04-01,2020-04-01,157086,219.6,6236
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6802,4.218635,2020-04-02,2020-04-02,161237,221.31,6242
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6555,4.211074,2020-04-03,2020-04-03,155661,221.35,5848
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6693,4.526794,2020-04-04,2020-04-04,147853,221.35,5924
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6905,4.239109,2020-04-05,2020-04-05,162888,215.24,6196
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6203,4.129579,2020-04-06,2020-04-06,150209,218.25,5434
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6413,4.027912,2020-04-07,2020-04-07,159214,220.36,5756
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,6075,4.223178,2020-04-08,2020-04-08,143849,220.51,5518
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,5481,4.289437,2020-04-09,2020-04-09,127779,217.35,4949
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,5695,4.435186,2020-04-10,2020-04-10,128405,214.55,5122
USD,1419863674860703,AOM 21Q1 Apps Modernization AMER/EMEA - PO 293008,23844427786000310,Offer 4 - EMEA Lookalike conversions,23844427786020310,Offer 4 - EMEA Lookalike conversions,23844427786030310,Offer 4 - EMEA conversions,5508,4.630712,2020-04-11,2020-04-11,118945,219.81,4977
